Bandit,Reward,Algorithm
2,2.5295327324601553,ThompsonSampling
3,3.6820106358659728,ThompsonSampling
3,2.3964242996884586,ThompsonSampling
3,3.075691846329005,ThompsonSampling
3,3.1026277562851847,ThompsonSampling
3,2.9402282175720926,ThompsonSampling
3,4.246512101402365,ThompsonSampling
3,3.1307205771047277,ThompsonSampling
3,4.301185395513878,ThompsonSampling
3,4.145024239001564,ThompsonSampling
3,2.411028017385704,ThompsonSampling
3,3.5207315154185874,ThompsonSampling
3,2.768435543518568,ThompsonSampling
3,5.041947827442238,ThompsonSampling
3,3.856419526478427,ThompsonSampling
3,3.4507217658853135,ThompsonSampling
3,2.1084665661664506,ThompsonSampling
3,5.389658423900972,ThompsonSampling
3,6.457210739294586,ThompsonSampling
3,3.052334712326486,ThompsonSampling
3,5.55810246977266,ThompsonSampling
3,3.9805561989629203,ThompsonSampling
3,3.297362990543815,ThompsonSampling
3,4.793215686226865,ThompsonSampling
3,2.9507812823366644,ThompsonSampling
3,3.916159344293389,ThompsonSampling
3,4.059291508468405,ThompsonSampling
3,4.346375103461973,ThompsonSampling
3,5.8390898945511776,ThompsonSampling
3,2.655379581652311,ThompsonSampling
3,3.915638667561625,ThompsonSampling
3,4.676680895481993,ThompsonSampling
3,2.8879172634666395,ThompsonSampling
3,5.029123236541729,ThompsonSampling
3,5.135441651329561,ThompsonSampling
3,3.428994321461123,ThompsonSampling
3,3.7258389927931126,ThompsonSampling
3,5.003240470648411,ThompsonSampling
3,2.9500517077354944,ThompsonSampling
3,3.819771344843571,ThompsonSampling
3,4.60284239442316,ThompsonSampling
3,4.514802979159853,ThompsonSampling
3,5.19764150188473,ThompsonSampling
2,3.3860640375091595,ThompsonSampling
3,3.695119722935137,ThompsonSampling
3,4.3272103336626575,ThompsonSampling
3,5.105965032510985,ThompsonSampling
3,5.69587393595215,ThompsonSampling
3,2.3712358938336826,ThompsonSampling
3,4.1076428745563796,ThompsonSampling
3,3.20450916537067,ThompsonSampling
3,2.9373283206508365,ThompsonSampling
3,3.4785320066486434,ThompsonSampling
3,5.007437562100401,ThompsonSampling
3,5.723714487224981,ThompsonSampling
3,2.7994913464838698,ThompsonSampling
3,4.093197885600289,ThompsonSampling
3,5.589766754465518,ThompsonSampling
3,5.449980712865683,ThompsonSampling
3,3.9627754585227213,ThompsonSampling
3,2.963734774337925,ThompsonSampling
3,4.72775955303901,ThompsonSampling
3,3.1660103997811655,ThompsonSampling
3,4.740343888719384,ThompsonSampling
3,3.58533538800745,ThompsonSampling
3,5.035974646327658,ThompsonSampling
3,4.4247495868389555,ThompsonSampling
3,3.4473713355912143,ThompsonSampling
3,5.456921520157575,ThompsonSampling
3,4.1897191709192,ThompsonSampling
3,3.814179024798588,ThompsonSampling
3,2.752798776703081,ThompsonSampling
3,3.604708764154868,ThompsonSampling
3,2.731751733433347,ThompsonSampling
3,4.311776198850621,ThompsonSampling
3,3.650563712990454,ThompsonSampling
3,3.0799275799525203,ThompsonSampling
3,1.8493255905800088,ThompsonSampling
3,3.6403296838175185,ThompsonSampling
3,3.007126367541497,ThompsonSampling
2,2.2564415545968,ThompsonSampling
3,3.5249689482919297,ThompsonSampling
3,0.578705230933326,ThompsonSampling
3,2.5294190437223194,ThompsonSampling
3,3.8096813975713464,ThompsonSampling
3,2.393922193717988,ThompsonSampling
3,4.927236543724392,ThompsonSampling
3,3.329475296068015,ThompsonSampling
3,2.5113079883931793,ThompsonSampling
3,2.594252814372122,ThompsonSampling
3,2.8135376725685273,ThompsonSampling
3,3.2105775071785203,ThompsonSampling
3,4.1815336627980395,ThompsonSampling
3,3.3986081519518594,ThompsonSampling
3,3.1320817834131653,ThompsonSampling
3,4.320839846947387,ThompsonSampling
3,3.81634070514641,ThompsonSampling
3,3.2241456515010882,ThompsonSampling
3,3.361777159112446,ThompsonSampling
3,5.311118763159223,ThompsonSampling
3,5.659206137859995,ThompsonSampling
3,3.6317544140259006,ThompsonSampling
3,3.093002527208797,ThompsonSampling
3,4.697220417304461,ThompsonSampling
3,6.004052480925319,ThompsonSampling
3,3.3012310156122133,ThompsonSampling
3,4.855370496585264,ThompsonSampling
3,3.8066268075447254,ThompsonSampling
3,5.482285561630884,ThompsonSampling
3,4.291382301847152,ThompsonSampling
2,1.1427599223855194,ThompsonSampling
3,4.498378153006849,ThompsonSampling
3,5.189136757908689,ThompsonSampling
3,3.327157474346667,ThompsonSampling
3,4.467860768289274,ThompsonSampling
3,3.355758905663536,ThompsonSampling
3,4.032169685463451,ThompsonSampling
3,3.322210376561754,ThompsonSampling
3,3.8893976168853173,ThompsonSampling
3,2.2549135339301998,ThompsonSampling
3,4.93641370808312,ThompsonSampling
3,3.2388193327919454,ThompsonSampling
3,2.907920198005079,ThompsonSampling
3,4.741732690318808,ThompsonSampling
3,2.3317329428730913,ThompsonSampling
3,3.5891622268979764,ThompsonSampling
3,4.139532454319519,ThompsonSampling
3,5.033850016155598,ThompsonSampling
3,4.31890468194907,ThompsonSampling
3,2.9253191645405754,ThompsonSampling
3,4.72077232304222,ThompsonSampling
3,3.915713422447289,ThompsonSampling
3,4.233197349190434,ThompsonSampling
3,3.327825407092242,ThompsonSampling
3,5.233750474010273,ThompsonSampling
3,2.7996096615540855,ThompsonSampling
3,2.380366289017509,ThompsonSampling
3,4.584821878024225,ThompsonSampling
3,6.4629590846200085,ThompsonSampling
3,4.093858831628602,ThompsonSampling
3,2.9370656434346474,ThompsonSampling
3,4.110354302917253,ThompsonSampling
3,3.395628987147594,ThompsonSampling
3,2.5071814130524315,ThompsonSampling
3,3.929599739257664,ThompsonSampling
3,3.9562630631725137,ThompsonSampling
3,3.6675955437953918,ThompsonSampling
3,2.7115379416517174,ThompsonSampling
3,4.229036116737976,ThompsonSampling
3,2.786066177634635,ThompsonSampling
3,3.717903937521012,ThompsonSampling
3,4.9984981073574275,ThompsonSampling
3,4.229762419131291,ThompsonSampling
3,2.877499416323829,ThompsonSampling
3,5.1407994128016075,ThompsonSampling
3,3.176247970489344,ThompsonSampling
2,2.8065899918400192,ThompsonSampling
3,4.150178299594702,ThompsonSampling
3,3.925042558315059,ThompsonSampling
3,4.995508186854449,ThompsonSampling
3,5.0477310644272,ThompsonSampling
3,3.2131802441649593,ThompsonSampling
3,3.1379404392522567,ThompsonSampling
3,3.251469092197796,ThompsonSampling
2,2.8254298588510895,ThompsonSampling
3,2.025627529716277,ThompsonSampling
3,4.097858296243629,ThompsonSampling
3,2.9747963475482004,ThompsonSampling
3,3.9248095989846847,ThompsonSampling
3,4.060237092975215,ThompsonSampling
3,3.123142368067533,ThompsonSampling
3,3.513388280494607,ThompsonSampling
3,1.3816268377906873,ThompsonSampling
3,1.7667211992093983,ThompsonSampling
3,3.514674738626674,ThompsonSampling
3,4.0092941066585706,ThompsonSampling
3,4.443331048088037,ThompsonSampling
3,3.659166415577621,ThompsonSampling
3,4.402564232819977,ThompsonSampling
3,4.37260721959961,ThompsonSampling
3,3.2817241714542975,ThompsonSampling
3,5.936272637171326,ThompsonSampling
3,2.2618659433109705,ThompsonSampling
3,4.880784052294718,ThompsonSampling
2,2.4992156972813926,ThompsonSampling
3,4.555643077381904,ThompsonSampling
3,4.5483337499715475,ThompsonSampling
3,3.862788926556556,ThompsonSampling
3,4.863996921924258,ThompsonSampling
3,4.888988894600769,ThompsonSampling
3,5.262626389180058,ThompsonSampling
3,3.91149064643926,ThompsonSampling
3,1.713533620113874,ThompsonSampling
3,3.1439521329105076,ThompsonSampling
3,4.507095554018738,ThompsonSampling
3,3.6558704771451977,ThompsonSampling
3,2.0569831443311997,ThompsonSampling
3,3.921507772551223,ThompsonSampling
3,3.7056073318296274,ThompsonSampling
3,3.5391458168545524,ThompsonSampling
3,3.578739392469019,ThompsonSampling
3,5.247175283768787,ThompsonSampling
3,3.87919318303439,ThompsonSampling
3,4.172169593479095,ThompsonSampling
3,4.191124513478827,ThompsonSampling
3,3.983967788096342,ThompsonSampling
3,3.3954820586116243,ThompsonSampling
3,3.0220570244528315,ThompsonSampling
3,5.125400111629558,ThompsonSampling
3,5.927179397777329,ThompsonSampling
3,4.896159887719714,ThompsonSampling
3,4.7230883883063175,ThompsonSampling
3,5.739851044937884,ThompsonSampling
3,4.882420260631934,ThompsonSampling
3,4.51138546225312,ThompsonSampling
3,4.950468581938958,ThompsonSampling
3,2.9735421796028776,ThompsonSampling
3,3.530319301607862,ThompsonSampling
3,3.3158840763963213,ThompsonSampling
3,3.270997133886615,ThompsonSampling
2,2.3839615105749297,ThompsonSampling
2,4.025964132067792,ThompsonSampling
3,2.8474605925316245,ThompsonSampling
3,4.736682425579151,ThompsonSampling
3,4.9086276527667225,ThompsonSampling
3,4.065795675800484,ThompsonSampling
3,3.9505596237586356,ThompsonSampling
3,3.5255279373558817,ThompsonSampling
3,3.3345723948249093,ThompsonSampling
3,3.9904645323203938,ThompsonSampling
3,5.77531126318491,ThompsonSampling
3,5.336458889020612,ThompsonSampling
3,5.354957358067588,ThompsonSampling
3,3.310226254369804,ThompsonSampling
3,2.7167938654737473,ThompsonSampling
3,5.06279194323537,ThompsonSampling
3,5.261536818925625,ThompsonSampling
3,5.060400252492558,ThompsonSampling
2,2.619180145172505,ThompsonSampling
3,5.2814271332741045,ThompsonSampling
3,3.094594290945362,ThompsonSampling
3,5.547806702681476,ThompsonSampling
3,5.057481417861824,ThompsonSampling
3,3.6856509455963513,ThompsonSampling
3,4.951668774559103,ThompsonSampling
3,3.5830720507236395,ThompsonSampling
3,3.825732907710642,ThompsonSampling
3,2.038124914940302,ThompsonSampling
3,5.0051518287389785,ThompsonSampling
3,5.425274969576186,ThompsonSampling
3,3.646703821190093,ThompsonSampling
3,5.081673732153874,ThompsonSampling
3,5.3499510822607785,ThompsonSampling
3,4.1486312272343575,ThompsonSampling
3,5.22306463402269,ThompsonSampling
3,3.168452424354851,ThompsonSampling
3,3.085987512121031,ThompsonSampling
3,5.030218480007316,ThompsonSampling
3,2.7845633670626473,ThompsonSampling
3,3.907597421840191,ThompsonSampling
3,4.4814243996540615,ThompsonSampling
3,3.9035422224557244,ThompsonSampling
3,3.4496961420427406,ThompsonSampling
3,3.4114473050998417,ThompsonSampling
3,4.218104534317497,ThompsonSampling
3,4.323584152146037,ThompsonSampling
3,5.666963896164913,ThompsonSampling
3,6.244089657121142,ThompsonSampling
3,4.3137368128926035,ThompsonSampling
3,1.7401494807800435,ThompsonSampling
3,3.682149162954233,ThompsonSampling
3,5.308893322984032,ThompsonSampling
3,3.0605790829281254,ThompsonSampling
3,4.373444023341492,ThompsonSampling
3,2.3526352498888317,ThompsonSampling
3,3.196346394344495,ThompsonSampling
3,2.1966196461123824,ThompsonSampling
3,3.9179519990470557,ThompsonSampling
3,4.147701964175215,ThompsonSampling
3,3.7316656173738263,ThompsonSampling
3,2.5345590107833837,ThompsonSampling
3,3.805083536319089,ThompsonSampling
3,3.458737544369349,ThompsonSampling
3,3.7301939283765986,ThompsonSampling
3,4.680118576319633,ThompsonSampling
3,4.227473027930609,ThompsonSampling
3,3.5048556646468856,ThompsonSampling
3,3.874881539018057,ThompsonSampling
3,4.659083541708489,ThompsonSampling
3,3.516737417682398,ThompsonSampling
3,4.0260897071367765,ThompsonSampling
2,2.60788490735815,ThompsonSampling
3,5.08039188902662,ThompsonSampling
3,4.763418708371076,ThompsonSampling
3,5.837355923434938,ThompsonSampling
3,3.195391676470707,ThompsonSampling
3,5.200633885387983,ThompsonSampling
3,4.08861939638761,ThompsonSampling
3,4.610793694154779,ThompsonSampling
3,2.561025957736394,ThompsonSampling
3,4.5831007420845244,ThompsonSampling
3,1.8240437126016311,ThompsonSampling
3,3.4672832743437683,ThompsonSampling
3,3.797445931517095,ThompsonSampling
3,3.7629926725876004,ThompsonSampling
3,4.788431473950351,ThompsonSampling
3,3.6797133550638255,ThompsonSampling
3,5.086936950934261,ThompsonSampling
3,4.064558507127469,ThompsonSampling
3,2.671251859104727,ThompsonSampling
3,5.199802800250694,ThompsonSampling
3,2.0527238482862433,ThompsonSampling
3,5.077279219509277,ThompsonSampling
3,2.691167308124935,ThompsonSampling
3,2.4550951512092904,ThompsonSampling
3,4.3471064622102125,ThompsonSampling
3,3.0607810225478014,ThompsonSampling
3,3.6252488400407445,ThompsonSampling
3,4.80497212525836,ThompsonSampling
3,4.487030084527355,ThompsonSampling
3,3.8083798745889657,ThompsonSampling
3,2.647892700579165,ThompsonSampling
3,1.8663097706005325,ThompsonSampling
3,3.955459369559034,ThompsonSampling
3,3.7396696838432186,ThompsonSampling
3,2.258997877370172,ThompsonSampling
3,4.712809160398226,ThompsonSampling
2,3.7944623285859005,ThompsonSampling
3,2.6926489501001267,ThompsonSampling
3,5.234186766538648,ThompsonSampling
3,3.5349977501601213,ThompsonSampling
3,2.9015465188138103,ThompsonSampling
3,4.595228248387562,ThompsonSampling
3,4.366087343134664,ThompsonSampling
3,5.3509287736342035,ThompsonSampling
3,3.4081791494975326,ThompsonSampling
3,2.9711484730779256,ThompsonSampling
3,5.002294852500253,ThompsonSampling
3,2.849028323453452,ThompsonSampling
3,4.944442285011192,ThompsonSampling
3,4.522382767262975,ThompsonSampling
3,3.6351008410810155,ThompsonSampling
3,2.558800743923452,ThompsonSampling
3,4.996081934187629,ThompsonSampling
3,4.666410871128441,ThompsonSampling
3,2.288134164532024,ThompsonSampling
3,5.041355238911953,ThompsonSampling
3,4.266932894870721,ThompsonSampling
3,4.025634336749377,ThompsonSampling
3,3.6839353252117135,ThompsonSampling
3,4.202053521813444,ThompsonSampling
3,3.643062388175415,ThompsonSampling
3,4.4430416108050945,ThompsonSampling
3,3.5877111143511407,ThompsonSampling
3,3.902268006342253,ThompsonSampling
3,4.223341086664234,ThompsonSampling
3,4.923723035952308,ThompsonSampling
3,4.1622564142533065,ThompsonSampling
3,4.885465768524572,ThompsonSampling
3,3.5471651866658576,ThompsonSampling
3,1.86230759394109,ThompsonSampling
3,5.2433810886697945,ThompsonSampling
3,4.305056592867995,ThompsonSampling
3,1.5183903064141715,ThompsonSampling
3,6.584454095426523,ThompsonSampling
3,2.3075400712615055,ThompsonSampling
3,3.499313381449032,ThompsonSampling
3,3.4552143306002963,ThompsonSampling
3,5.334984833827752,ThompsonSampling
3,5.335375623019141,ThompsonSampling
3,3.3501177044635972,ThompsonSampling
3,3.6027439143860622,ThompsonSampling
3,4.5777606501514,ThompsonSampling
3,4.550474979483529,ThompsonSampling
3,5.067099109071437,ThompsonSampling
3,3.33685836420456,ThompsonSampling
3,4.918017574028149,ThompsonSampling
3,3.5697329659215873,ThompsonSampling
3,5.189765858369322,ThompsonSampling
3,3.498413490433087,ThompsonSampling
3,4.5978744276955,ThompsonSampling
3,4.21567770538645,ThompsonSampling
3,5.299750926731559,ThompsonSampling
3,4.033787799729143,ThompsonSampling
3,5.418169354597462,ThompsonSampling
3,5.431496227260048,ThompsonSampling
3,5.555989470384428,ThompsonSampling
3,2.580032045794332,ThompsonSampling
3,4.758145957178122,ThompsonSampling
3,5.274449590978067,ThompsonSampling
3,5.658069783213721,ThompsonSampling
3,3.849426513021739,ThompsonSampling
3,3.5791915754204133,ThompsonSampling
3,4.2179056582044145,ThompsonSampling
3,5.318981368039787,ThompsonSampling
3,3.822576033123713,ThompsonSampling
3,3.528259777646024,ThompsonSampling
3,3.201799380011416,ThompsonSampling
3,2.838875296127732,ThompsonSampling
3,5.256053320778852,ThompsonSampling
3,3.359021293521809,ThompsonSampling
3,3.3786127092822866,ThompsonSampling
3,2.1926305418656744,ThompsonSampling
3,3.7237191576245783,ThompsonSampling
3,2.4648945015944,ThompsonSampling
3,3.002162112767001,ThompsonSampling
3,4.455464451629187,ThompsonSampling
3,4.128866126343773,ThompsonSampling
3,4.60043030300316,ThompsonSampling
3,4.687536351190431,ThompsonSampling
3,4.075262829131251,ThompsonSampling
3,4.3661132545914505,ThompsonSampling
3,4.971021336702565,ThompsonSampling
3,3.8514173750188014,ThompsonSampling
3,4.924909782426653,ThompsonSampling
3,3.1194293207780093,ThompsonSampling
3,3.3519895166893328,ThompsonSampling
3,5.883331156414881,ThompsonSampling
3,4.007008864987471,ThompsonSampling
3,4.096749535864527,ThompsonSampling
3,4.850831021415652,ThompsonSampling
3,2.090416122375839,ThompsonSampling
3,3.8117388290790486,ThompsonSampling
3,3.4690906605378693,ThompsonSampling
3,4.219003117832198,ThompsonSampling
3,2.9702917639332513,ThompsonSampling
3,4.026878925436139,ThompsonSampling
3,3.2338099202704624,ThompsonSampling
3,2.5378454530789174,ThompsonSampling
3,4.418366826317507,ThompsonSampling
3,5.08115781283691,ThompsonSampling
3,3.997942306803657,ThompsonSampling
3,5.73887036576055,ThompsonSampling
3,3.019449191908949,ThompsonSampling
3,3.869629676921571,ThompsonSampling
3,3.027793742906406,ThompsonSampling
3,3.687543297381183,ThompsonSampling
3,3.6812148922298187,ThompsonSampling
3,3.9342512703474175,ThompsonSampling
3,4.698426880902746,ThompsonSampling
3,3.7752287062095036,ThompsonSampling
2,2.2362532460191704,ThompsonSampling
3,4.038515495498164,ThompsonSampling
3,3.7995520287498477,ThompsonSampling
3,4.174590075658152,ThompsonSampling
3,3.092309376645613,ThompsonSampling
2,2.1461142289152093,ThompsonSampling
3,4.586237640992294,ThompsonSampling
3,4.604781057205557,ThompsonSampling
3,4.360181951261685,ThompsonSampling
3,2.8322648949755,ThompsonSampling
3,2.722678108558236,ThompsonSampling
3,3.5887162886243065,ThompsonSampling
2,1.934502711937544,ThompsonSampling
3,3.6280937913348623,ThompsonSampling
3,2.5611738554960692,ThompsonSampling
3,3.3553281219970192,ThompsonSampling
3,1.335525115548787,ThompsonSampling
3,2.8904414678841612,ThompsonSampling
3,2.9434683550106144,ThompsonSampling
3,4.65001104613625,ThompsonSampling
3,3.0920555757623323,ThompsonSampling
3,5.248525406619935,ThompsonSampling
3,4.4732943437304105,ThompsonSampling
3,5.173899690049425,ThompsonSampling
3,3.8635134784483425,ThompsonSampling
3,4.676861496360055,ThompsonSampling
3,4.575743352159202,ThompsonSampling
3,5.996666699241581,ThompsonSampling
3,4.663604210649474,ThompsonSampling
3,3.7928237933174294,ThompsonSampling
3,2.1332326116224483,ThompsonSampling
3,4.170962944456706,ThompsonSampling
3,3.4913530530758123,ThompsonSampling
3,4.680521863183781,ThompsonSampling
3,4.234267909064404,ThompsonSampling
3,4.415137621971257,ThompsonSampling
3,5.042244599904569,ThompsonSampling
3,2.8025037921387552,ThompsonSampling
3,3.720744325177277,ThompsonSampling
3,4.266506758827653,ThompsonSampling
3,4.744599215099972,ThompsonSampling
3,3.0177563218972248,ThompsonSampling
3,3.1257991627221786,ThompsonSampling
3,2.8998176696247313,ThompsonSampling
3,3.371392256501302,ThompsonSampling
3,3.18714368989637,ThompsonSampling
3,4.168647115277156,ThompsonSampling
3,4.376116442746277,ThompsonSampling
3,5.752207877143638,ThompsonSampling
3,3.084585496435972,ThompsonSampling
3,2.4160981860299637,ThompsonSampling
3,5.235405720189535,ThompsonSampling
3,2.6395815741733797,ThompsonSampling
3,4.347041836697746,ThompsonSampling
3,3.629531635098585,ThompsonSampling
3,3.627804061065161,ThompsonSampling
3,3.705350968478834,ThompsonSampling
3,4.019651456758143,ThompsonSampling
3,4.666134898191682,ThompsonSampling
3,5.215342445273913,ThompsonSampling
3,3.857328470406632,ThompsonSampling
3,3.979235788394991,ThompsonSampling
3,5.231540621246743,ThompsonSampling
3,4.7560746707042085,ThompsonSampling
3,4.724406710146787,ThompsonSampling
3,4.680181864334001,ThompsonSampling
3,3.169330557519667,ThompsonSampling
3,4.425007836851902,ThompsonSampling
3,5.252553049510446,ThompsonSampling
3,3.301279017224927,ThompsonSampling
3,4.137572393367656,ThompsonSampling
3,4.125437643305178,ThompsonSampling
3,4.555143030165858,ThompsonSampling
3,5.44281127689517,ThompsonSampling
3,2.542759186166607,ThompsonSampling
3,3.2156702777283552,ThompsonSampling
3,2.974737997587156,ThompsonSampling
3,3.209706652891124,ThompsonSampling
3,4.341361858974272,ThompsonSampling
3,3.781325597140018,ThompsonSampling
3,4.716578010358401,ThompsonSampling
3,3.161443129561678,ThompsonSampling
3,3.2757204696848725,ThompsonSampling
3,3.716802157543331,ThompsonSampling
3,4.116301866581243,ThompsonSampling
3,4.183586280468708,ThompsonSampling
3,2.5135089292415422,ThompsonSampling
3,4.809832160137748,ThompsonSampling
3,2.544191811718112,ThompsonSampling
3,4.149520131724318,ThompsonSampling
3,5.013182189288425,ThompsonSampling
3,3.264480280496734,ThompsonSampling
3,4.897974941401626,ThompsonSampling
3,3.9701048193289727,ThompsonSampling
3,4.312582673629315,ThompsonSampling
3,4.134935806593822,ThompsonSampling
3,4.856657557650269,ThompsonSampling
3,3.1743574116721702,ThompsonSampling
3,1.8690555180116681,ThompsonSampling
3,3.073713864166564,ThompsonSampling
3,4.99439503655748,ThompsonSampling
3,4.456656373625135,ThompsonSampling
3,5.25908171662822,ThompsonSampling
3,4.997850874780303,ThompsonSampling
3,5.082032130823512,ThompsonSampling
3,4.073837782613207,ThompsonSampling
3,2.221110234304991,ThompsonSampling
3,3.9262484211636495,ThompsonSampling
3,6.365268466125327,ThompsonSampling
3,6.065955768237351,ThompsonSampling
3,4.276371858311233,ThompsonSampling
3,4.336212774410226,ThompsonSampling
3,4.200496791402094,ThompsonSampling
3,3.644028586960214,ThompsonSampling
3,2.8070982427005156,ThompsonSampling
3,3.2874667770807573,ThompsonSampling
3,5.04251396668339,ThompsonSampling
3,3.2048325080140385,ThompsonSampling
3,3.0933707841556357,ThompsonSampling
3,5.616012942453013,ThompsonSampling
3,2.698755714170437,ThompsonSampling
3,5.180424199878866,ThompsonSampling
3,4.128924681744864,ThompsonSampling
3,4.114162610829791,ThompsonSampling
3,2.5413770022293916,ThompsonSampling
3,3.4325393688232078,ThompsonSampling
3,4.152049166271123,ThompsonSampling
3,2.8926406805314757,ThompsonSampling
3,4.172926564313789,ThompsonSampling
3,4.158266531208448,ThompsonSampling
3,3.9255363936452246,ThompsonSampling
3,3.3765557006229776,ThompsonSampling
3,4.371144542887515,ThompsonSampling
3,3.2583655357144883,ThompsonSampling
3,3.6027456207212287,ThompsonSampling
3,3.312773226770806,ThompsonSampling
3,3.8950950170701257,ThompsonSampling
3,4.224162031590316,ThompsonSampling
3,2.7798893067464308,ThompsonSampling
3,4.782628044903864,ThompsonSampling
3,3.9348873173987493,ThompsonSampling
3,4.353049977019566,ThompsonSampling
3,4.415344036969053,ThompsonSampling
3,3.289716018661098,ThompsonSampling
3,2.5683840230951076,ThompsonSampling
3,5.047708583638847,ThompsonSampling
3,2.8762218575922267,ThompsonSampling
3,4.738823861033458,ThompsonSampling
3,2.9167366211889743,ThompsonSampling
3,3.387812856942193,ThompsonSampling
3,3.2666253174324513,ThompsonSampling
3,5.873369638553388,ThompsonSampling
3,3.995981797303252,ThompsonSampling
3,3.4082623717067957,ThompsonSampling
3,4.944430112717374,ThompsonSampling
3,3.4648615008420087,ThompsonSampling
3,3.7932894751085273,ThompsonSampling
3,4.9855737468357795,ThompsonSampling
3,3.9997855412549614,ThompsonSampling
3,3.5900123982077874,ThompsonSampling
3,4.1968874651294685,ThompsonSampling
3,3.590541385563687,ThompsonSampling
3,2.933312782204329,ThompsonSampling
3,4.9260944474829715,ThompsonSampling
3,6.605298995701991,ThompsonSampling
3,2.6712597513552447,ThompsonSampling
3,4.767351446501838,ThompsonSampling
3,3.5680675758892995,ThompsonSampling
3,3.9192024231632674,ThompsonSampling
3,4.736716600178871,ThompsonSampling
3,3.7556757513512276,ThompsonSampling
3,4.676726289827288,ThompsonSampling
3,3.3577621651988903,ThompsonSampling
3,4.742501474413756,ThompsonSampling
3,5.81699886890453,ThompsonSampling
3,3.8680864882190606,ThompsonSampling
3,4.092230013593416,ThompsonSampling
3,4.062102849622513,ThompsonSampling
3,3.387302924573544,ThompsonSampling
3,2.843385313610912,ThompsonSampling
3,2.919380456447502,ThompsonSampling
3,3.85875883798152,ThompsonSampling
3,4.067257882393778,ThompsonSampling
3,4.323737808692927,ThompsonSampling
3,4.910327283288488,ThompsonSampling
3,5.676353480253988,ThompsonSampling
3,5.173981583207335,ThompsonSampling
3,1.938370073337389,ThompsonSampling
3,5.2061278150016514,ThompsonSampling
3,3.8236214748284088,ThompsonSampling
3,4.554143587948248,ThompsonSampling
3,5.273923907920661,ThompsonSampling
3,4.075292268473126,ThompsonSampling
3,4.239800117312994,ThompsonSampling
3,1.7719333200684009,ThompsonSampling
3,3.0373996348170973,ThompsonSampling
3,4.758662597417946,ThompsonSampling
3,3.0636477661738075,ThompsonSampling
3,4.865831362982388,ThompsonSampling
3,2.526208867880464,ThompsonSampling
3,4.530816969781313,ThompsonSampling
3,4.167548932015479,ThompsonSampling
3,2.9291611750532,ThompsonSampling
3,4.069763822119148,ThompsonSampling
2,2.020391073498775,ThompsonSampling
3,5.054673436612646,ThompsonSampling
3,3.258604840704652,ThompsonSampling
3,3.9251726893123484,ThompsonSampling
3,5.657102393540922,ThompsonSampling
3,4.603585891717968,ThompsonSampling
3,6.140273071897141,ThompsonSampling
3,4.722013263955153,ThompsonSampling
3,3.5436758686566163,ThompsonSampling
3,2.3080676673935017,ThompsonSampling
3,4.306977121871968,ThompsonSampling
3,3.3984429447609594,ThompsonSampling
3,3.6756038517065135,ThompsonSampling
3,3.7830841051443858,ThompsonSampling
3,2.5747401529691643,ThompsonSampling
3,3.1658537368281605,ThompsonSampling
3,5.769146446421607,ThompsonSampling
3,3.755756136158865,ThompsonSampling
3,2.8167062372510454,ThompsonSampling
3,3.090850806772218,ThompsonSampling
3,3.401785383342699,ThompsonSampling
3,3.799508059441446,ThompsonSampling
3,4.432500200445786,ThompsonSampling
3,4.174535477709137,ThompsonSampling
3,4.515391260525173,ThompsonSampling
3,5.921764639851198,ThompsonSampling
3,3.659031501447903,ThompsonSampling
3,5.240060934485069,ThompsonSampling
3,4.528579970885849,ThompsonSampling
3,3.3327791937001794,ThompsonSampling
3,3.978373535956424,ThompsonSampling
3,5.181112894811982,ThompsonSampling
3,3.9118383205036125,ThompsonSampling
3,4.714331445131718,ThompsonSampling
3,2.9099030160641,ThompsonSampling
3,3.4056389951748587,ThompsonSampling
3,3.1535743741011015,ThompsonSampling
3,5.485096111357224,ThompsonSampling
3,3.9112625707931543,ThompsonSampling
3,3.7719818394927405,ThompsonSampling
3,4.301573666069794,ThompsonSampling
3,0.8195928363550946,ThompsonSampling
3,3.277168117393998,ThompsonSampling
3,3.1404159622352035,ThompsonSampling
3,3.450502542985264,ThompsonSampling
3,4.356138246548273,ThompsonSampling
3,3.796057306187349,ThompsonSampling
3,4.646740083191052,ThompsonSampling
3,5.019177909617168,ThompsonSampling
3,5.1384682122410945,ThompsonSampling
3,6.7971529931423476,ThompsonSampling
3,3.419842183073003,ThompsonSampling
3,4.505686423521791,ThompsonSampling
3,3.1560919274892614,ThompsonSampling
3,4.953469828732024,ThompsonSampling
3,2.227661009805858,ThompsonSampling
3,3.809808668974103,ThompsonSampling
3,3.6506124384641057,ThompsonSampling
3,3.825974917568194,ThompsonSampling
3,4.189108675460184,ThompsonSampling
3,6.2348328626529925,ThompsonSampling
3,4.725496699124642,ThompsonSampling
3,4.543518362927094,ThompsonSampling
3,4.594789779306443,ThompsonSampling
2,2.2268540395037792,ThompsonSampling
3,4.800906535492624,ThompsonSampling
3,3.897991737215264,ThompsonSampling
3,5.282730210101591,ThompsonSampling
3,3.3273036102279,ThompsonSampling
3,5.081714804237141,ThompsonSampling
3,4.2387846426846565,ThompsonSampling
3,5.533255843321481,ThompsonSampling
3,4.621521855437423,ThompsonSampling
3,3.1333661148676812,ThompsonSampling
3,3.960962313900866,ThompsonSampling
3,3.2026347698708344,ThompsonSampling
3,5.118831504324837,ThompsonSampling
